gene,pearson_corr,pearson_pval,spearman_corr,spearman_pval,abs_pearson,abs_spearman
GENE_GENE_SLC6A15,0.18254317,0.000323525376487953,0.16899244684819098,0.0008851077976249173,0.18254317,0.16899244684819098
GENE_GENE_RFXAP,0.18246523,0.0003254722547001856,0.09972767115391136,0.05084866180130417,0.18246523,0.09972767115391136
GENE_GENE_KIF5C,0.18244341,0.00032601897575967805,0.2372416584720762,2.587698338866595e-06,0.18244341,0.2372416584720762
GENE_GENE_NASP,0.18243586,0.0003262073892164813,0.17081588450713778,0.000776280328328907,0.18243586,0.17081588450713778
GENE_GENE_PLCL2,0.18208791,0.0003350493512360882,0.15740416567766438,0.0019765688154873614,0.18208791,0.15740416567766438
GENE_GENE_FADS2,0.18101639,0.00036369768302893415,0.17049120918246244,0.0007947039981656147,0.18101639,0.17049120918246244
GENE_GENE_GK,0.18093106,0.00036607530701615034,0.1840211844291479,0.0002886092474392977,0.18093106,0.1840211844291479
GENE_GENE_CLCN5,0.18081634,0.00036929597640668565,0.19230951815808212,0.0001496521024529622,0.18081634,0.19230951815808212
GENE_GENE_NT5M,0.18060453,0.0003753049607207963,0.15911485707503983,0.0017612824075663174,0.18060453,0.15911485707503983
GENE_GENE_SNAP25,0.1805675,0.0003763665304413957,0.1985364178902038,8.97025804476285e-05,0.1805675,0.1985364178902038
GENE_GENE_PMAIP1,0.1804441,0.00037991957489248495,0.09618782001288528,0.059685169552500195,0.1804441,0.09618782001288528
GENE_GENE_SNRNP25,0.18009987,0.00038999959200011525,0.20578078905428776,4.8470579590272154e-05,0.18009987,0.20578078905428776
GENE_GENE_ADCY1,0.17995746,0.0003942393053523758,0.21883244040554747,1.5129350409496131e-05,0.17995746,0.21883244040554747
GENE_GENE_PGBD1,0.17977144,0.00039984689212292743,0.12985381133227086,0.010862169828700561,0.17977144,0.12985381133227086
GENE_GENE_PSMC3IP,0.17974457,0.00040066125381851966,0.15963916957715912,0.001699732864631511,0.17974457,0.15963916957715912
GENE_GENE_NBEA,0.17956331,0.0004062069503925326,0.15594121935505748,0.0021794804911699,0.17956331,0.15594121935505748
GENE_GENE_ST6GAL2,0.17945,0.0004097068795023303,0.14541576243599744,0.004297477859354334,0.17945,0.14541576243599744
GENE_GENE_KCTD6,0.17940152,0.00041121489044854907,0.11347699298090944,0.02617378807790423,0.17940152,0.11347699298090944
GENE_GENE_PHYHIPL,0.17912704,0.0004198456648742004,0.21457097080465226,2.230232880627685e-05,0.17912704,0.21457097080465226
GENE_GENE_RUFY3,0.1789299,0.00042614403385383666,0.16150965548811502,0.0014958638311766254,0.1789299,0.16150965548811502
GENE_GENE_KIAA0020,0.17855182,0.00043847700676877656,0.1015055440642908,0.04683974529389793,0.17855182,0.1015055440642908
GENE_GENE_nan,0.1781949,0.0004504216103286155,0.18732918517513816,0.00022280220510528814,0.1781949,0.18732918517513816
GENE_GENE_MPC1,0.1778782,0.0004612743664969969,0.1520461751042691,0.002815851336769334,0.1778782,0.1520461751042691
GENE_GENE_TCEAL5,0.17752264,0.00047374379949251407,0.129627894951002,0.011002079898973843,0.17752264,0.129627894951002
GENE_GENE_CHD7,0.17752114,0.00047379883909252863,0.18790542029771798,0.00021288516774140785,0.17752114,0.18790542029771798
GENE_GENE_ST3GAL6,0.17746729,0.0004757119724046302,0.1454142789325557,0.004297876352284981,0.17746729,0.1454142789325557
GENE_GENE_PAXIP1,0.17729673,0.00048182986784487677,0.14713853378996986,0.0038566089856179103,0.17729673,0.14713853378996986
GENE_GENE_PCNA,0.17724255,0.0004837903742325907,0.18388088738937305,0.000291765923948905,0.17724255,0.18388088738937305
GENE_GENE_CENPH,0.1770319,0.0004914745171488398,0.10748702994133805,0.03524399976746385,0.1770319,0.10748702994133805
GENE_GENE_HAND2,0.17695704,0.0004942326927490941,0.14515784476619983,0.0043672622826204785,0.17695704,0.14515784476619983
GENE_GENE_TUBB2B,0.1765467,0.0005096070122092598,0.16749198908141466,0.0009850449567944631,0.1765467,0.16749198908141466
GENE_GENE_ARHGAP19,0.17638217,0.0005158948239989927,0.10229455596622698,0.045147395431104555,0.17638217,0.10229455596622698
GENE_GENE_ZNF420,0.1763649,0.00051655966499524,0.15285341290563223,0.002671526566729515,0.1763649,0.15285341290563223
GENE_GENE_SLC24A5,0.1761114,0.0005263993898385698,0.20770171408226237,4.102095697910933e-05,0.1761114,0.20770171408226237
GENE_GENE_TRIM24,0.1759538,0.0005326054110987144,0.1803906276491133,0.00038146972729751415,0.1759538,0.1803906276491133
GENE_GENE_RUNDC3B,0.17560369,0.0005466415551841413,0.14998601268183512,0.003216888610664422,0.17560369,0.14998601268183512
GENE_GENE_PRKAR2B,0.17552215,0.0005499582170773015,0.18261461123732667,0.0003217506093747716,0.17552215,0.18261461123732667
GENE_GENE_MSANTD4,0.1754389,0.0005533620048957204,0.15113233698416464,0.0029877681402547653,0.1754389,0.15113233698416464
GENE_GENE_HMGB1,0.1752978,0.0005591804969891493,0.1305707673527517,0.010428533712012328,0.1752978,0.1305707673527517
GENE_GENE_MAP6,0.1751441,0.0005655794860025433,0.0961411956190024,0.059809527913087,0.1751441,0.0961411956190024
GENE_GENE_CACNA1A,0.1750513,0.0005694745178023139,0.1181769438133668,0.020538707105449465,0.1750513,0.1181769438133668
GENE_GENE_CECR5,0.17489184,0.0005762314134979088,0.1398748770811434,0.006040950218616832,0.17489184,0.1398748770811434
GENE_GENE_HMGB2,0.1747868,0.0005807209771037451,0.1586827337153708,0.001813536758829428,0.1747868,0.1586827337153708
GENE_GENE_BCOR,0.17478488,0.0005808028119797777,0.13813938998338476,0.006704975401613414,0.17478488,0.13813938998338476
GENE_GENE_EBF1,0.17448877,0.0005936381859980352,0.1680601708995965,0.0009460369493175861,0.17448877,0.1680601708995965
GENE_GENE_PRMT6,0.17440528,0.0005973024534031723,0.18337395307042825,0.0003034424218605006,0.17440528,0.18337395307042825
GENE_GENE_SRSF12,0.17408039,0.0006117729101509413,0.15142246787155403,0.0029321805488003116,0.17408039,0.15142246787155403
GENE_GENE_RUNX1T1,0.17389345,0.0006202428692112102,0.17467998711471294,0.0005853205577454476,0.17389345,0.17467998711471294
GENE_GENE_PTDSS1,0.17381378,0.0006238841501128917,0.12275418771828693,0.016095288281463123,0.17381378,0.12275418771828693
GENE_GENE_GPC2,0.1737977,0.0006246224398988289,0.11952502458377133,0.019130828987090284,0.1737977,0.11952502458377133
GENE_GENE_AEN,0.17367816,0.0006301330652869303,0.18493247940049506,0.0002688684210908539,0.17367816,0.18493247940049506
GENE_GENE_TTC28,0.17365651,0.0006311378153392204,0.16611148316435523,0.00108608382977388,0.17365651,0.16611148316435523
GENE_GENE_APBA2,0.17361593,0.0006330187990579734,0.14508896782069106,0.004386070519066021,0.17361593,0.14508896782069106
GENE_GENE_TYMS,0.17337348,0.0006443804241056128,0.08264767217117087,0.10586865870591965,0.17337348,0.08264767217117087
GENE_GENE_E2F2,0.1725313,0.0006853226372063875,0.16130493201315657,0.0015170292826486584,0.1725313,0.16130493201315657
GENE_GENE_ESCO2,0.17219926,0.0007021222627939015,0.14366798345257875,0.004790776217214463,0.17219926,0.14366798345257875
GENE_GENE_BEX1,0.17208764,0.0007078513633304252,0.21979184327421925,1.3848936672249312e-05,0.17208764,0.21979184327421925
GENE_GENE_SGTB,0.17207617,0.0007084414033055768,0.11355180394018513,0.026074594785008506,0.17207617,0.11355180394018513
GENE_GENE_CIRBP,0.17183346,0.0007210628719197948,0.21219345585271043,2.7601007006105245e-05,0.17183346,0.21219345585271043
GENE_GENE_MCM7,0.17175831,0.0007250165728203587,0.13660099691431285,0.007347450646069229,0.17175831,0.13660099691431285
GENE_GENE_ZNF266,0.17162281,0.0007321914333315254,0.06129603099250619,0.2307756411870301,0.17162281,0.06129603099250619
GENE_GENE_R3HCC1,0.17152664,0.0007373172996753652,0.1055826353802855,0.03863747438724878,0.17152664,0.1055826353802855
GENE_GENE_DET1,0.1711219,0.00075928135865717,0.144925782442101,0.0044309237860875724,0.1711219,0.144925782442101
GENE_GENE_RRM2,0.17094338,0.0007691542559136456,0.13440117323929335,0.008361740941830018,0.17094338,0.13440117323929335
GENE_GENE_POU4F1,0.17007911,0.000818670522236039,0.20668191143060594,4.4829512939475786e-05,0.17007911,0.20668191143060594
GENE_GENE_KIF15,0.17006618,0.0008194369602912399,0.11100717167949545,0.02963598752399822,0.17006618,0.11100717167949545
GENE_GENE_TCERG1L,0.16994712,0.0008264853327031509,0.21548502085381982,2.05344687851012e-05,0.16994712,0.21548502085381982
GENE_GENE_LIX1L,0.16981658,0.0008342831942578724,0.05457025024583772,0.28612407664043943,0.16981658,0.05457025024583772
GENE_GENE_ACAT2,0.16955599,0.0008500541317251448,0.17117891899223495,0.0007561481162848196,0.16955599,0.17117891899223495
GENE_GENE_SMYD3,0.16926308,0.0008681086747136686,0.17517017903767254,0.0005644877083909782,0.16926308,0.17517017903767254
GENE_GENE_SEPT6,0.16903034,0.0008827116437190774,0.08161239869790785,0.11032799424201942,0.16903034,0.08161239869790785
GENE_GENE_TESC,0.16902661,0.0008829452549698996,0.18183068563290497,0.0003417281459071606,0.16902661,0.18183068563290497
GENE_GENE_PDIK1L,0.16884904,0.0008942412152203223,0.1347748041775457,0.008181129513311371,0.16884904,0.1347748041775457
GENE_GENE_ZNF711,0.1687805,0.0008986283016077808,0.1308640771760876,0.010255600355239047,0.1687805,0.1308640771760876
GENE_GENE_RRP9,0.16866711,0.0009059482741909849,0.13948450374690585,0.006184943317076395,0.16866711,0.13948450374690585
GENE_GENE_TAF4B,0.16862327,0.0009087925647420339,0.10034353701129158,0.049428707300781916,0.16862327,0.10034353701129158
GENE_GENE_TRO,0.16858569,0.0009112337610759824,0.18627632158963753,0.00024204659563373574,0.16858569,0.18627632158963753
GENE_GENE_CBLN1,0.16840944,0.0009227690473864879,0.18152720321454005,0.00034976787138312957,0.16840944,0.18152720321454005
GENE_GENE_RAD54L,0.16830958,0.0009293690724653229,0.1304228408667051,0.010516726567343525,0.16830958,0.1304228408667051
GENE_GENE_MMD,0.16790852,0.0009563045390608523,0.1316528771489607,0.009803078122329277,0.16790852,0.1316528771489607
GENE_GENE_SVIP,0.16786897,0.0009590015366152528,0.16875423858126207,0.0009003215022653588,0.16786897,0.16875423858126207
GENE_GENE_RAP2A,0.16785525,0.0009599373726517289,0.14802630463531247,0.003645783282880863,0.16785525,0.14802630463531247
GENE_GENE_PARP1,0.16769958,0.0009706244891244226,0.16663304058865416,0.0010468389509045131,0.16769958,0.16663304058865416
GENE_GENE_MARCH11,0.16762553,0.0009757445937943972,0.11929741276999763,0.019362470592095053,0.16762553,0.11929741276999763
GENE_GENE_C9orf40,0.16761594,0.0009764142670827951,0.0651561069478824,0.2026686091260917,0.16761594,0.0651561069478824
GENE_GENE_CENPV,0.16761376,0.00097656314092817,0.17906352785595606,0.00042186419359280144,0.16761376,0.17906352785595606
GENE_GENE_RBBP8,0.16756654,0.0009798436671342651,0.11862877657590451,0.020057119427893864,0.16756654,0.11862877657590451
GENE_GENE_RUNX3,0.16751917,0.0009831426776012607,0.1064833338984775,0.03699950942535944,0.16751917,0.1064833338984775
GENE_GENE_FRMD3,0.16698335,0.0010212168378468819,0.19652372757790512,0.00010602434824777827,0.16698335,0.19652372757790512
GENE_GENE_SV2B,0.16698116,0.0010213719997221203,0.2098438930521176,3.399352048738437e-05,0.16698116,0.2098438930521176
GENE_GENE_nan,0.16681013,0.0010338120133592669,0.18334513071784614,0.0003041192255686217,0.16681013,0.18334513071784614
GENE_GENE_PRPH,0.16676849,0.0010368585342297356,0.16895429961683228,0.0008875280836178613,0.16676849,0.16895429961683228
GENE_GENE_DDX25,0.16642883,0.0010620484565421673,0.22322551795463022,1.0059403223139404e-05,0.16642883,0.22322551795463022
GENE_GENE_POPDC2,0.16629699,0.00107197489340033,0.16553461225458616,0.0011310665148352296,0.16629699,0.16553461225458616
GENE_GENE_DEAF1,0.16623092,0.0010769791559461079,0.16715586958733172,0.0010088138465589726,0.16623092,0.16715586958733172
GENE_GENE_FLRT1,0.16622819,0.0010771873787324933,0.20209152792377338,6.649607650326466e-05,0.16622819,0.20209152792377338
GENE_GENE_SCAPER,0.16587913,0.0011040000154143934,0.18415448780984028,0.00028563947987976995,0.16587913,0.18415448780984028
GENE_GENE_ASRGL1,0.16546185,0.0011368567328828288,0.18619960326879387,0.00024350790965599548,0.16546185,0.18619960326879387
GENE_GENE_STAMBPL1,0.16532284,0.0011480107078154864,0.08961632362415652,0.07944429348625304,0.16532284,0.08961632362415652
GENE_GENE_PROX1,0.16520217,0.0011577646958106536,0.2260992760503204,7.668001252800328e-06,0.16520217,0.2260992760503204
GENE_GENE_HEY1,0.16483727,0.001187733878256556,0.21093214879115663,3.0875745942880075e-05,0.16483727,0.21093214879115663
GENE_GENE_NAP1L3,0.16458175,0.001209138341291092,0.16742438371028448,0.000989783807912797,0.16458175,0.16742438371028448
GENE_GENE_MAD2L1,0.16445825,0.0012196127508799755,0.1156519211185152,0.02341910333325529,0.16445825,0.1156519211185152
GENE_GENE_UHRF2,0.16443506,0.0012215935960068435,0.01766640763635559,0.7300283668201651,0.16443506,0.01766640763635559
GENE_GENE_PCDH9,0.16407964,0.001252245920711221,0.1539397612831033,0.0024879265832129615,0.16407964,0.1539397612831033
GENE_GENE_TBPL1,0.16404158,0.0012555780439651152,0.15893005493201315,0.0017834584530466262,0.16404158,0.15893005493201315
GENE_GENE_MCM2,0.16396166,0.0012625811025989018,0.15210944398870885,0.002804288554780517,0.16396166,0.15210944398870885
GENE_GENE_SCN2A,0.16388538,0.0012693041177968924,0.08265085110711744,0.10585518841153554,0.16388538,0.08265085110711744
GENE_GENE_LOXL3,0.16381606,0.0012754358458958181,0.2102478298463938,3.280303251503445e-05,0.16381606,0.2102478298463938
GENE_GENE_GLCCI1,0.16350476,0.001303340142997838,0.16035548981045067,0.0016188266762032918,0.16350476,0.16035548981045067
GENE_GENE_MND1,0.16347086,0.0013064077359319075,0.06594978128920688,0.1972112572514461,0.16347086,0.06594978128920688
GENE_GENE_PLXNC1,0.16341075,0.0013118679784735285,0.1361419585636296,0.007549535093369388,0.16341075,0.1361419585636296
GENE_GENE_TRIB2,0.16325581,0.0013260489172477793,0.11844121935505748,0.020255823178165818,0.16325581,0.11844121935505748
GENE_GENE_RAB9B,0.16321611,0.0013297040159756662,0.11745214641755111,0.02133221885561202,0.16321611,0.11745214641755111
GENE_GENE_TRIM9,0.16305566,0.0013445726272342214,0.18859652097250007,0.00020153599242977866,0.16305566,0.18859652097250007
GENE_GENE_NRN1,0.16293965,0.0013554158590421673,0.12053889322166085,0.018128081836901937,0.16293965,0.12053889322166085
GENE_GENE_ATP2B1,0.16259685,0.0013879378143860594,0.17744862839510359,0.00047637971500620304,0.16259685,0.17744862839510359
GENE_GENE_DOCK11,0.16254279,0.0013931252179747704,0.03758180461835814,0.46276073346495383,0.16254279,0.03758180461835814
GENE_GENE_VGF,0.16222501,0.0014240166773002894,0.2003229798921705,7.722436637275808e-05,0.16222501,0.2003229798921705
GENE_GENE_NME4,0.16201143,0.0014451330852284026,0.16436264453562102,0.0012277806682264992,0.16201143,0.16436264453562102
GENE_GENE_PRDM13,0.16176613,0.0014697263533583582,0.1868362381743583,0.00023162699419184825,0.16176613,0.1868362381743583
GENE_GENE_TOP2B,0.16174117,0.0014722585824713255,0.09959309619884031,0.05116342985364643,0.16174117,0.09959309619884031
GENE_GENE_DACH1,0.16172019,0.0014743839154613828,0.21277105727171,2.6213782329733745e-05,0.16172019,0.21277105727171
GENE_GENE_TMEM97,0.16153502,0.0014932599836356296,0.21249279441185445,2.6873630549165895e-05,0.16153502,0.21249279441185445
GENE_GENE_ZNF566,0.16152924,0.0014938469212836647,0.12418513275236513,0.014890925941560055,0.16152924,0.12418513275236513
GENE_GENE_ZNF726,0.16138662,0.0015085523241134353,0.16101861584890306,0.0015470912830114233,0.16138662,0.16101861584890306
GENE_GENE_KLF15,0.16134743,0.0015126173676400002,0.19479057169984063,0.0001222769257527925,0.16134743,0.19479057169984063
GENE_GENE_CSTF3,0.16120899,0.0015270428478163748,0.17128467159472383,0.0007503750435720095,0.16120899,0.17128467159472383
GENE_GENE_TFDP1,0.1610761,0.0015410154839304462,0.15933166050659522,0.001735588277201485,0.1610761,0.15933166050659522
GENE_GENE_HSPA13,0.16107556,0.0015410658204244596,0.06208080431318029,0.22484879832766852,0.16107556,0.06208080431318029
GENE_GENE_CENPK,0.16097656,0.0015515559936121835,0.0578509121426876,0.25810001341848543,0.16097656,0.0578509121426876
GENE_GENE_TMSB15A,0.16069621,0.0015815897577003942,0.17857375979112272,0.00043775156741394266,0.16069621,0.17857375979112272
GENE_GENE_C16orf45,0.16068253,0.0015830724570548324,0.18246096266657622,0.0003255782722855481,0.16068253,0.18246096266657622
GENE_GENE_LSS,0.16064908,0.001586700764795301,0.13385079346241227,0.008634264499225159,0.16064908,0.13385079346241227
GENE_GENE_DCK,0.1604267,0.0016109757895865582,0.12385960971143739,0.015157726781729303,0.1604267,0.12385960971143739
GENE_GENE_CHAF1A,0.16017747,0.0016385970267425425,0.1337151588620257,0.008702627574995297,0.16017747,0.1337151588620257
GENE_GENE_FMN2,0.16011323,0.0016457870195904895,0.17606197653521413,0.0005283407532290721,0.16011323,0.17606197653521413
GENE_GENE_PCSK2,0.16007125,0.0016504981213984588,0.1961676867518904,0.00010918759739387587,0.16007125,0.1961676867518904
GENE_GENE_CELF2,0.15957527,0.0017071325265170258,0.10694618697229663,0.03618095211703992,0.15957527,0.10694618697229663
GENE_GENE_SKA3,0.15956557,0.0017082524549467354,0.08587874266725441,0.09286156894817889,0.15956557,0.08587874266725441
GENE_GENE_FZD3,0.15953942,0.0017112837804236396,0.12887639449323524,0.011479029298509327,0.15953942,0.12887639449323524
GENE_GENE_PAQR8,0.1595147,0.0017141674094958168,0.09207067410396391,0.07152070365970922,0.1595147,0.09207067410396391
GENE_GENE_IGSF21,0.15937525,0.001730470928116686,0.18322072835780406,0.00030705661554944735,0.15937525,0.18322072835780406
GENE_GENE_SPC25,0.15919979,0.0017511702855279477,0.09039283171136955,0.07686397788862678,0.15919979,0.09039283171136955
GENE_GENE_SH3GL2,0.15903117,0.0017712953611407868,0.13556148485978772,0.007812178996269174,0.15903117,0.13556148485978772
GENE_GENE_YEATS4,0.15899034,0.0017761911871211104,0.12404123291851751,0.01500835467675878,0.15899034,0.12404123291851751
GENE_GENE_BAHCC1,0.15891492,0.0017852854628739336,0.15975784985249739,0.0016860772520430071,0.15891492,0.15975784985249739
GENE_GENE_IQCB1,0.15887247,0.0017904188061081227,0.0762779322505171,0.13568929473787053,0.15887247,0.0762779322505171
GENE_GENE_CERK,0.15883702,0.0017947117345625467,0.13420577464311145,0.00845760339979948,0.15883702,0.13420577464311145
GENE_GENE_EYA1,0.15877756,0.0018019456548596477,0.18928719778915598,0.0001907613812100098,0.15877756,0.18928719778915598
GENE_GENE_FANCB,0.15852612,0.0018328152363715463,0.06949980502526194,0.17410970773325374,0.15852612,0.06949980502526194
GENE_GENE_C10orf90,0.15822381,0.0018705754544417873,0.14067618086873962,0.005754768419514551,0.15822381,0.14067618086873962
GENE_GENE_PGBD4,0.15811494,0.0018843582005460215,0.16792474822827302,0.0009552026873645477,0.15811494,0.16792474822827302
GENE_GENE_CDO1,0.15776002,0.0019298968105951008,0.19288363399003083,0.00014284900800779773,0.15776002,0.19288363399003083
GENE_GENE_LRRC4C,0.15770125,0.0019375345597304199,0.1636183496659998,0.001293092639854788,0.15770125,0.1636183496659998
GENE_GENE_GHRH,0.15760665,0.001949893651818638,0.12521108134685158,0.01407682600728972,0.15760665,0.12521108134685158
GENE_GENE_MEF2C,0.15757394,0.001954175332204178,0.10004175002543149,0.050120318935209844,0.15757394,0.10004175002543149
GENE_GENE_CADPS,0.15748428,0.0019659707298451466,0.16270345190057986,0.0013777470142338354,0.15748428,0.16270345190057986
